
parl_l_CF_MATRIX_nb-bert-base_seed_101
,0,1
0,1008339,6452
1,1235,40012

parl_l_CF_MATRIX_nb-bert-base_seed_1024
,0,1
0,1007585,7206
1,1560,39687

parl_l_CF_MATRIX_nb-bert-base_seed_37
,0,1
0,1008851,5940
1,1839,39408

parl_l_CF_MATRIX_nb-bert-base_seed_42
,0,1
0,1007898,6893
1,1586,39661

parl_l_CF_MATRIX_nb-bert-base_seed_8
,0,1
0,1008055,6736
1,1583,39664
