
NorNE_ne_CF_MATRIX_binary_nb-bert-base_seed_101
,0,1
0,51076,195
1,196,3272

NorNE_ne_CF_MATRIX_binary_nb-bert-base_seed_1024
,0,1
0,51131,140
1,225,3243

NorNE_ne_CF_MATRIX_binary_nb-bert-base_seed_37
,0,1
0,51125,146
1,223,3245

NorNE_ne_CF_MATRIX_binary_nb-bert-base_seed_42
,0,1
0,51096,175
1,212,3256

NorNE_ne_CF_MATRIX_binary_nb-bert-base_seed_8
,0,1
0,51142,129
1,227,3241
