
parl_l_CF_MATRIX_norbert_seed_101
,0,1
0,1009313,5478
1,2561,38686

parl_l_CF_MATRIX_norbert_seed_1024
,0,1
0,1006899,7892
1,1823,39424

parl_l_CF_MATRIX_norbert_seed_37
,0,1
0,1008523,6268
1,2646,38601

parl_l_CF_MATRIX_norbert_seed_42
,0,1
0,1010217,4574
1,3082,38165

parl_l_CF_MATRIX_norbert_seed_8
,0,1
0,1009032,5759
1,2896,38351
