
NorNE_ne_CF_MATRIX_binary_norbert_seed_101
,0,1
0,51082,189
1,284,3184

NorNE_ne_CF_MATRIX_binary_norbert_seed_1024
,0,1
0,50978,293
1,202,3266

NorNE_ne_CF_MATRIX_binary_norbert_seed_37
,0,1
0,51029,242
1,248,3220

NorNE_ne_CF_MATRIX_binary_norbert_seed_42
,0,1
0,51103,168
1,303,3165

NorNE_ne_CF_MATRIX_binary_norbert_seed_8
,0,1
0,51085,186
1,262,3206
