
NorNE_ne_CR_binary_norbert2_seed_101
,precision,recall,f1-score,support
0,0.9951650322656113,0.9955920500867937,0.9953784953784954,51271.0
1,0.934416715031921,0.9284890426758939,0.9314434480763668,3468.0
accuracy,0.99134072599061,0.99134072599061,0.99134072599061,0.99134072599061
macro avg,0.9647908736487661,0.9620405463813438,0.9634109717274311,54739.0
weighted avg,0.9913163108025512,0.99134072599061,0.9913278780116495,54739.0

NorNE_ne_CR_binary_norbert2_seed_1024
,precision,recall,f1-score,support
0,0.995495231966302,0.9956505626962611,0.99557289127255,51271.0
1,0.9355491329479769,0.9333910034602076,0.9344688221709008,3468.0
accuracy,0.9917060962019767,0.9917060962019767,0.9917060962019767,0.9917060962019767
macro avg,0.9655221824571394,0.9645207830782343,0.9650208567217253,54739.0
weighted avg,0.991697335194429,0.9917060962019767,0.9917016310806481,54739.0

NorNE_ne_CR_binary_norbert2_seed_37
,precision,recall,f1-score,support
0,0.9947426835679655,0.9964112266193365,0.9955762559925166,51271.0
1,0.9455943228858663,0.9221453287197232,0.9337226277372263,3468.0
accuracy,0.9917060962019767,0.9917060962019767,0.9917060962019767,0.9917060962019767
macro avg,0.9701685032269158,0.9592782776695299,0.9646494418648714,54739.0
weighted avg,0.9916288796101744,0.9917060962019767,0.9916575073345333,54739.0

NorNE_ne_CR_binary_norbert2_seed_42
,precision,recall,f1-score,support
0,0.9952447770502026,0.9960406467593766,0.9956425528596355,51271.0
1,0.9407645170703239,0.9296424452133795,0.9351704133430021,3468.0
accuracy,0.991833975775955,0.991833975775955,0.991833975775955,0.991833975775955
macro avg,0.9680046470602632,0.9628415459863781,0.9654064831013188,54739.0
weighted avg,0.9917931695745413,0.991833975775955,0.9918113286895981,54739.0

NorNE_ne_CR_binary_norbert2_seed_8
,precision,recall,f1-score,support
0,0.9950713005532611,0.9962551929940903,0.9956628948471292,51271.0
1,0.943645435867332,0.9270472895040369,0.9352727272727274,3468.0
accuracy,0.9918705127970917,0.9918705127970917,0.9918705127970917,0.9918705127970917
macro avg,0.9693583682102965,0.9616512412490636,0.9654678110599283,54739.0
weighted avg,0.991813204885989,0.9918705127970917,0.9918368640254478,54739.0
