
parl_l_CF_MATRIX_bert-base-multilingual-cased_seed_101
,0,1
0,1008607,6184
1,3633,37614

parl_l_CF_MATRIX_bert-base-multilingual-cased_seed_1024
,0,1
0,1009629,5162
1,3969,37278

parl_l_CF_MATRIX_bert-base-multilingual-cased_seed_37
,0,1
0,1009360,5431
1,3947,37300

parl_l_CF_MATRIX_bert-base-multilingual-cased_seed_42
,0,1
0,1008149,6642
1,3663,37584

parl_l_CF_MATRIX_bert-base-multilingual-cased_seed_8
,0,1
0,1008034,6757
1,3172,38075
