
C_SAMPLES_CF_MATRIX_binary_nb-bert-base_seed_101
,0,1
0,5196,26
1,5,211

C_SAMPLES_CF_MATRIX_binary_nb-bert-base_seed_1024
,0,1
0,5199,23
1,5,211

C_SAMPLES_CF_MATRIX_binary_nb-bert-base_seed_37
,0,1
0,5199,23
1,8,208

C_SAMPLES_CF_MATRIX_binary_nb-bert-base_seed_42
,0,1
0,5201,21
1,5,211

C_SAMPLES_CF_MATRIX_binary_nb-bert-base_seed_8
,0,1
0,5197,25
1,5,211
