
C_SAMPLES_CF_MATRIX_binary_norbert_seed_101
,0,1
0,5201,21
1,11,205

C_SAMPLES_CF_MATRIX_binary_norbert_seed_1024
,0,1
0,5189,33
1,8,208

C_SAMPLES_CF_MATRIX_binary_norbert_seed_37
,0,1
0,5199,23
1,10,206

C_SAMPLES_CF_MATRIX_binary_norbert_seed_42
,0,1
0,5206,16
1,11,205

C_SAMPLES_CF_MATRIX_binary_norbert_seed_8
,0,1
0,5201,21
1,9,207
