
C_SAMPLES_CF_MATRIX_binary_nbailab-base-ner-scandi_seed_101
,0,1
0,5198,24
1,6,210

C_SAMPLES_CF_MATRIX_binary_nbailab-base-ner-scandi_seed_1024
,0,1
0,5191,31
1,5,211

C_SAMPLES_CF_MATRIX_binary_nbailab-base-ner-scandi_seed_37
,0,1
0,5195,27
1,8,208

C_SAMPLES_CF_MATRIX_binary_nbailab-base-ner-scandi_seed_42
,0,1
0,5195,27
1,7,209

C_SAMPLES_CF_MATRIX_binary_nbailab-base-ner-scandi_seed_8
,0,1
0,5200,22
1,5,211
