
C_SAMPLES_CR_binary_nbailab-base-ner-scandi_seed_101
,precision,recall,f1-score,support
0,0.9988470407378939,0.9954040597472232,0.9971225781699596,5222.0
1,0.8974358974358975,0.9722222222222222,0.9333333333333333,216.0
accuracy,0.9944832659065833,0.9944832659065833,0.9944832659065833,0.9944832659065833
macro avg,0.9481414690868957,0.9838131409847227,0.9652279557516465,5438.0
weighted avg,0.9948189408936072,0.9944832659065833,0.9945888383971183,5438.0

C_SAMPLES_CR_binary_nbailab-base-ner-scandi_seed_1024
,precision,recall,f1-score,support
0,0.9990377213240954,0.9940635771734967,0.9965444423113841,5222.0
1,0.871900826446281,0.9768518518518519,0.9213973799126637,216.0
accuracy,0.9933799190878999,0.9933799190878999,0.9933799190878999,0.9933799190878999
macro avg,0.9354692738851882,0.9854577145126743,0.9589709111120239,5438.0
weighted avg,0.9939877821380696,0.9933799190878999,0.9935595645110671,5438.0

C_SAMPLES_CR_binary_nbailab-base-ner-scandi_seed_37
,precision,recall,f1-score,support
0,0.9984624255237363,0.9948295672156262,0.996642685851319,5222.0
1,0.8851063829787233,0.9629629629629629,0.9223946784922394,216.0
accuracy,0.9935638102243471,0.9935638102243471,0.9935638102243471,0.9935638102243471
macro avg,0.9417844042512298,0.9788962650892945,0.9595186821717792,5438.0
weighted avg,0.9939598684825958,0.9935638102243471,0.9936935189536431,5438.0

C_SAMPLES_CR_binary_nbailab-base-ner-scandi_seed_42
,precision,recall,f1-score,support
0,0.9986543637062668,0.9948295672156262,0.9967382962394474,5222.0
1,0.885593220338983,0.9675925925925926,0.9247787610619468,216.0
accuracy,0.9937477013607944,0.9937477013607944,0.9937477013607944,0.9937477013607944
macro avg,0.9421237920226249,0.9812110799041094,0.9607585286506971,5438.0
weighted avg,0.9941635202036311,0.9937477013607944,0.9938800285678144,5438.0

C_SAMPLES_CR_binary_nbailab-base-ner-scandi_seed_8
,precision,recall,f1-score,support
0,0.9990393852065321,0.995787054768288,0.9974105687158339,5222.0
1,0.9055793991416309,0.9768518518518519,0.9398663697104677,216.0
accuracy,0.995034939315925,0.995034939315925,0.995034939315925,0.995034939315925
macro avg,0.9523093921740815,0.9863194533100699,0.9686384692131508,5438.0
weighted avg,0.9953271091877718,0.995034939315925,0.9951248851952089,5438.0
