
C_SAMPLES_CF_MATRIX_binary_mbert_seed_101
,0,1
0,5197,25
1,18,198

C_SAMPLES_CF_MATRIX_binary_mbert_seed_1024
,0,1
0,5206,16
1,19,197

C_SAMPLES_CF_MATRIX_binary_mbert_seed_37
,0,1
0,5206,16
1,20,196

C_SAMPLES_CF_MATRIX_binary_mbert_seed_42
,0,1
0,5199,23
1,17,199

C_SAMPLES_CF_MATRIX_binary_mbert_seed_8
,0,1
0,5194,28
1,20,196
