
parl_l_CF_MATRIX_nbailab-base-ner-scandi_seed_101
,0,1
0,1009224,5567
1,1932,39315

parl_l_CF_MATRIX_nbailab-base-ner-scandi_seed_1024
,0,1
0,1007975,6816
1,1574,39673

parl_l_CF_MATRIX_nbailab-base-ner-scandi_seed_37
,0,1
0,1009317,5474
1,1662,39585

parl_l_CF_MATRIX_nbailab-base-ner-scandi_seed_42
,0,1
0,1008655,6136
1,1689,39558

parl_l_CF_MATRIX_nbailab-base-ner-scandi_seed_8
,0,1
0,1009345,5446
1,1993,39254
