
parl_l_CR_nbailab-base-ner-scandi_seed_101
,precision,recall,f1-score,support
0,0.9980893155952197,0.9945141413355065,0.9962985211360416,1014791.0
1,0.8759636379840471,0.9531602298348971,0.9129329261921071,41247.0
accuracy,0.9928989297733605,0.9928989297733605,0.9928989297733605,0.9928989297733605
macro avg,0.9370264767896335,0.9738371855852018,0.9546157236640743,1056038.0
weighted avg,0.9933192999097729,0.9928989297733605,0.9930424065884091,1056038.0

parl_l_CR_nbailab-base-ner-scandi_seed_1024
,precision,recall,f1-score,support
0,0.9984408879608617,0.9932833460288867,0.9958554393036742,1014791.0
1,0.8533846716427542,0.9618396489441656,0.9043722075316859,41247.0
accuracy,0.9920552101344838,0.9920552101344838,0.9920552101344838,0.9920552101344838
macro avg,0.925912779801808,0.9775614974865261,0.95011382341768,1056038.0
weighted avg,0.9927752454797455,0.9920552101344838,0.9922822640382962,1056038.0

parl_l_CR_nbailab-base-ner-scandi_seed_37
,precision,recall,f1-score,support
0,0.998356048938702,0.9946057858219082,0.9964773888447356,1014791.0
1,0.878514836103775,0.9597061604480326,0.9173174518573448,41247.0
accuracy,0.9932426674040139,0.9932426674040139,0.9932426674040139,0.9932426674040139
macro avg,0.9384354425212384,0.9771559731349704,0.9568974203510402,1056038.0
weighted avg,0.9936752604577929,0.9932426674040139,0.9933855399520641,1056038.0

parl_l_CR_nbailab-base-ner-scandi_seed_42
,precision,recall,f1-score,support
0,0.9983282921460414,0.9939534347466621,0.9961360600651314,1014791.0
1,0.8657154112137261,0.959051567386719,0.909996434363534,41247.0
accuracy,0.9925902287607075,0.9925902287607075,0.9925902287607075,0.9925902287607075
macro avg,0.9320218516798837,0.9765025010666906,0.9530662472143328,1056038.0
weighted avg,0.9931486646138739,0.9925902287607075,0.9927715967207122,1056038.0

parl_l_CR_nbailab-base-ner-scandi_seed_8
,precision,recall,f1-score,support
0,0.9980293433056011,0.9946333777102871,0.9963284667461944,1014791.0
1,0.8781655480984341,0.9516813344000776,0.9134466589875155,41247.0
accuracy,0.9929557459106585,0.9929557459106585,0.9929557459106585,0.9929557459106585
macro avg,0.9380974457020176,0.9731573560551824,0.9548875628668549,1056038.0
weighted avg,0.9933476727966706,0.9929557459106585,0.9930912480811253,1056038.0
